==========================================
SLURM_JOB_ID = 7928652
SLURM_JOB_NODELIST = d14-04
TMPDIR = /tmp/SLURM_7928652
==========================================
2026-04-13 13:17:22.320065: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1776111446.641257  715579 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 31134 MB memory:  -> device: 0, name: Tesla V100-PCIE-32GB, pci bus id: 0000:3b:00.0, compute capability: 7.0
2026-04-13 13:17:26.944817: I tensorflow/core/kernels/data/tf_record_dataset_op.cc:390] TFRecordDataset `buffer_size` is unspecified, default to 262144
2026-04-13 13:17:27.961029: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 13:17:28.998818: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 13:17:31.431839: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 13:17:35.948151: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence

======================================================================
DFO Trial 27
======================================================================
Params: {
  "TRAINING_STEPS": 100000,
  "BATCH_SIZE": 512,
  "LEARNING_RATE": 0.001,
  "LR_DECAY_RATE": 0.99,
  "LR_DECAY_STEPS": 100,
  "NUM_COUNTER_EXAMPLES": 16,
  "LANGEVIN_TRAIN_ITERATIONS": 100,
  "LANGEVIN_STEPSIZE_INIT": 0.1,
  "LANGEVIN_STEPSIZE_FINAL": 1e-05,
  "LANGEVIN_STEPSIZE_POWER": 2.0,
  "LANGEVIN_NOISE_SCALE": 1.0,
  "LANGEVIN_DELTA_ACTION_CLIP": 0.1,
  "GRADIENT_MARGIN": 1.0,
  "SOFTMAX_TEMPERATURE": 0.5,
  "UNIFORM_BOUNDARY_BUFFER": 0.05,
  "HIDDEN_DIMS": [
    256,
    256
  ]
}

  Training (100000 steps)...
  Using device: cuda
  n_dim=8, action_dim=8, frame_stack=2
  Steps=100000, LR=0.001, Temp=0.5
  Counter-examples=16, Langevin iters=100
  Model: [256, 256], Grad margin=1.0
  Dataset size: 102000
  Step 500/100000 | Loss: 2.6304 (NCE: 2.6188, GP: 0.0115) | Acc: 0.107 | LR: 9.51e-04 | 47.5s
  Step 81000/100000 | Loss: 2.5927 (NCE: 2.5704, GP: 0.0223) | Acc: 0.963 | LR: 2.91e-07 | 6534.0s
  Step 81500/100000 | Loss: 2.5917 (NCE: 2.5707, GP: 0.0210) | Acc: 0.965 | LR: 2.77e-07 | 6573.8s
  Step 82000/100000 | Loss: 2.5994 (NCE: 2.5782, GP: 0.0212) | Acc: 0.965 | LR: 2.64e-07 | 6617.2s
  Step 82500/100000 | Loss: 2.5911 (NCE: 2.5693, GP: 0.0218) | Acc: 0.969 | LR: 2.51e-07 | 6660.3s
  Step 83000/100000 | Loss: 2.5896 (NCE: 2.5679, GP: 0.0217) | Acc: 0.969 | LR: 2.38e-07 | 6700.3s
  Step 83500/100000 | Loss: 2.5977 (NCE: 2.5756, GP: 0.0220) | Acc: 0.961 | LR: 2.27e-07 | 6739.8s
  Step 84000/100000 | Loss: 2.5907 (NCE: 2.5691, GP: 0.0216) | Acc: 0.963 | LR: 2.16e-07 | 6782.4s
  Step 84500/100000 | Loss: 2.5929 (NCE: 2.5723, GP: 0.0206) | Acc: 0.965 | LR: 2.05e-07 | 6822.5s
  Step 85000/100000 | Loss: 2.5949 (NCE: 2.5745, GP: 0.0204) | Acc: 0.963 | LR: 1.95e-07 | 6862.2s
  Step 85500/100000 | Loss: 2.5864 (NCE: 2.5650, GP: 0.0215) | Acc: 0.975 | LR: 1.85e-07 | 6902.4s
  Step 86000/100000 | Loss: 2.5906 (NCE: 2.5687, GP: 0.0219) | Acc: 0.965 | LR: 1.76e-07 | 6942.0s
  Step 86500/100000 | Loss: 2.5956 (NCE: 2.5746, GP: 0.0210) | Acc: 0.961 | LR: 1.68e-07 | 6981.4s
  Step 87000/100000 | Loss: 2.5927 (NCE: 2.5718, GP: 0.0209) | Acc: 0.971 | LR: 1.59e-07 | 7020.6s
  Step 87500/100000 | Loss: 2.5875 (NCE: 2.5649, GP: 0.0226) | Acc: 0.977 | LR: 1.52e-07 | 7059.2s
  Step 88000/100000 | Loss: 2.5962 (NCE: 2.5753, GP: 0.0209) | Acc: 0.943 | LR: 1.44e-07 | 7097.9s
  Step 88500/100000 | Loss: 2.5954 (NCE: 2.5746, GP: 0.0208) | Acc: 0.971 | LR: 1.37e-07 | 7136.4s
  Step 89000/100000 | Loss: 2.6016 (NCE: 2.5797, GP: 0.0219) | Acc: 0.961 | LR: 1.30e-07 | 7175.1s
  Step 89500/100000 | Loss: 2.5955 (NCE: 2.5747, GP: 0.0208) | Acc: 0.973 | LR: 1.24e-07 | 7213.9s
  Step 90000/100000 | Loss: 2.5989 (NCE: 2.5775, GP: 0.0214) | Acc: 0.965 | LR: 1.18e-07 | 7253.1s
  Step 90500/100000 | Loss: 2.5972 (NCE: 2.5759, GP: 0.0213) | Acc: 0.959 | LR: 1.12e-07 | 7293.4s
  Step 91000/100000 | Loss: 2.5954 (NCE: 2.5742, GP: 0.0213) | Acc: 0.959 | LR: 1.07e-07 | 7334.7s
  Step 91500/100000 | Loss: 2.6032 (NCE: 2.5817, GP: 0.0215) | Acc: 0.965 | LR: 1.01e-07 | 7376.0s
  Step 92000/100000 | Loss: 2.5850 (NCE: 2.5630, GP: 0.0220) | Acc: 0.967 | LR: 9.65e-08 | 7418.5s
  Step 92500/100000 | Loss: 2.5995 (NCE: 2.5788, GP: 0.0207) | Acc: 0.957 | LR: 9.17e-08 | 7463.5s
  Step 93000/100000 | Loss: 2.5913 (NCE: 2.5705, GP: 0.0208) | Acc: 0.961 | LR: 8.72e-08 | 7502.3s
  Step 93500/100000 | Loss: 2.6002 (NCE: 2.5784, GP: 0.0218) | Acc: 0.975 | LR: 8.30e-08 | 7541.1s
  Step 94000/100000 | Loss: 2.5953 (NCE: 2.5723, GP: 0.0230) | Acc: 0.961 | LR: 7.89e-08 | 7579.7s
  Step 94500/100000 | Loss: 2.5930 (NCE: 2.5717, GP: 0.0213) | Acc: 0.977 | LR: 7.50e-08 | 7621.9s
  Step 95000/100000 | Loss: 2.6024 (NCE: 2.5811, GP: 0.0213) | Acc: 0.947 | LR: 7.14e-08 | 7660.3s
  Step 95500/100000 | Loss: 2.6061 (NCE: 2.5826, GP: 0.0235) | Acc: 0.971 | LR: 6.79e-08 | 7701.6s
  Step 96000/100000 | Loss: 2.5971 (NCE: 2.5753, GP: 0.0218) | Acc: 0.971 | LR: 6.45e-08 | 7745.2s
  Step 96500/100000 | Loss: 2.6005 (NCE: 2.5793, GP: 0.0211) | Acc: 0.957 | LR: 6.14e-08 | 7785.0s
  Step 97000/100000 | Loss: 2.5948 (NCE: 2.5737, GP: 0.0211) | Acc: 0.971 | LR: 5.84e-08 | 7824.5s
  Step 97500/100000 | Loss: 2.5868 (NCE: 2.5663, GP: 0.0205) | Acc: 0.973 | LR: 5.55e-08 | 7864.5s
  Step 98000/100000 | Loss: 2.5827 (NCE: 2.5607, GP: 0.0220) | Acc: 0.965 | LR: 5.28e-08 | 7904.3s
  Step 98500/100000 | Loss: 2.5942 (NCE: 2.5728, GP: 0.0215) | Acc: 0.961 | LR: 5.02e-08 | 7945.4s
  Step 99000/100000 | Loss: 2.5926 (NCE: 2.5720, GP: 0.0205) | Acc: 0.979 | LR: 4.77e-08 | 7984.9s
  Step 99500/100000 | Loss: 2.5936 (NCE: 2.5723, GP: 0.0213) | Acc: 0.973 | LR: 4.54e-08 | 8023.9s
  Step 100000/100000 | Loss: 2.5938 (NCE: 2.5720, GP: 0.0218) | Acc: 0.945 | LR: 4.32e-08 | 8063.1s
  Training completed in 8063.1s (134.39 min)
  Model saved to /home1/halbertb/Q3CIBC/checkpoints/hpsearch_dfo/trial_027/q_estimator.pt

  Evaluating on 50 seeds...

  Result: success_rate=66.00%, eval_time=182.9s
  Logged to /home1/halbertb/Q3CIBC/results/hyperparam_search/ibc_dfo_particle/trials.jsonl
[2026-04-13T19:17:24.010] error: *** STEP 7928652.0 ON d14-04 CANCELLED AT 2026-04-13T19:17:24 DUE TO TIME LIMIT ***
[2026-04-13T19:17:24.011] error: *** JOB 7928652 ON d14-04 CANCELLED AT 2026-04-13T19:17:24 DUE TO TIME LIMIT ***
